Date,Price,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2012-11-06,114.66143035888672,115.11057779908207,113.99572531775793,114.11602829697102,107068100
2012-11-07,112.06282043457031,113.63483710050753,111.53346263878638,113.61880485580237,264304500
2012-11-08,110.71534729003906,112.616220476213,110.62712100512506,112.04675768479485,181517300
2012-11-09,110.81156158447266,111.83818766872633,110.32230913507455,110.37844643865884,201055300
2012-11-12,110.89981842041016,111.33292144731371,110.65118406808111,111.15646889307664,97677500
2012-11-13,110.51484680175781,111.68584924151777,110.1699699819211,110.31433360742832,123018300
2012-11-14,109.02300262451172,111.02813409841227,108.77436827988426,110.85169378799219,191505000
2012-11-15,108.83854675292969,109.47217522666126,108.42147593058067,109.06312052534392,178128400
2012-11-16,109.37593078613281,109.5924884577179,108.03650414772481,108.99896501048072,239483900
2012-11-19,111.589599609375,111.60563185226977,109.40801521705842,110.60306594544609,151495800
2012-11-20,111.63773345947266,111.82220218048323,110.74745434384117,111.41315964997595,119807400
2012-11-21,111.84626770019531,111.94252236446222,111.50940697114929,111.7339807905133,81710800
2012-11-23,113.37017059326172,113.41026344343321,112.319471122635,112.39166517732413,65409200
2012-11-26,113.12952423095703,113.37815858443238,112.43975848985525,112.80869584070521,100124400
2012-11-27,112.55207824707031,113.40225231248635,112.47989642755883,113.01727037006981,128646200
2012-11-28,113.45836639404297,113.52251983241423,111.48531160946132,112.09486718080004,177086500
2012-11-29,113.98773193359375,114.30053201386995,113.38619237626614,113.88347339907075,151085900
2012-11-30,114.01177215576172,114.22832978442624,113.61877421444072,114.00375603557097,136568300
2012-12-03,113.45038604736328,114.62940484960396,113.36215973432634,114.53316241296608,124656300
2012-12-04,113.28993225097656,113.78720095768175,112.98514833997572,113.44232420647698,127512200
2012-12-05,113.49044799804688,114.01980567503023,112.58412460306191,113.38617723909051,147300500
2012-12-06,113.87544250488281,113.92356371026155,113.21776563411794,113.38618985294349,103220600
2012-12-07,114.22030639648438,114.44488013105018,113.62678310464578,114.31654878605525,108726400
2012-12-10,114.26844787597656,114.54114285373608,114.01178514042442,114.05991858210507,98840700
2012-12-11,115.04644012451172,115.58381395967034,114.68551886070105,114.74165618521022,152570400
2012-12-12,115.1025619506836,115.93670349171339,114.94215388151669,115.49557212274101,145880100
2012-12-13,114.39678955078125,115.35925041911277,114.1080500664464,115.03040584894038,135715000
2012-12-14,113.97167205810547,114.35665385471793,113.79521951833505,114.1481245978759,137701700
2012-12-17,115.31111145019531,115.37527712998123,114.23635161172125,114.26844057079023,143238200
2012-12-18,116.59436798095703,116.69863872220417,115.32712356265688,115.49555997249072,177762800
2012-12-19,115.72816467285156,116.76281938393784,115.68807183339285,116.72271430612764,150895400
2012-12-20,116.39386749267578,116.40991197115186,115.47952803315938,115.80035641092468,168487000
2012-12-21,115.33734130859375,116.38740715867294,114.65076879807506,114.83654579208006,245883800
2012-12-24,114.98194122314453,115.15155993835272,114.85269969955253,115.08693917655673,53874600
2012-12-26,114.49730682373047,115.2727437427463,114.17421529714571,115.21619594676052,106947700
2012-12-27,114.34384155273438,114.7638704250322,113.01914648639742,114.5296185764776,167920600
2012-12-28,113.10797119140625,114.23073068787832,112.97872967343045,113.60069369418318,148806700
2012-12-31,115.0304183959961,115.15157463660951,112.71219294932915,112.80913026697152,243935200
2013-01-02,117.97866821289062,118.05136195700844,116.90437102426039,117.21131659962663,192059000
2013-01-03,117.71208953857422,118.229043272655,117.39707104944918,117.92211008142371,144761800
2013-01-04,118.22904968261719,118.42291196533898,117.66363343111601,117.90595820323077,116817700
2013-01-07,117.906005859375,118.0190891553821,117.469818628237,117.80908084141318,110002500
2013-01-08,117.56674194335938,117.85752928770319,117.10632351266776,117.69598350199071,121265100
2013-01-09,117.86557006835938,118.18867387668233,117.63940356510831,117.82518055167525,90745600
2013-01-10,118.80258178710938,118.81065476236785,117.9059885272962,118.51986742607296,130735400
2013-01-11,118.7945327758789,118.85914124128608,118.42296631143215,118.77028919490678,113917300
2013-01-14,118.71372985839844,118.7945089116633,118.27754269101307,118.64910908081715,89567200
2013-01-15,118.7945327758789,118.90761607807478,118.09178938173153,118.16448314918125,93172600
2013-01-16,118.7783432006836,118.96412022137982,118.42293510881096,118.55217665588326,104849500
2013-01-17,119.54570770263672,119.88495755628793,118.85912269455338,119.30338285712769,133833500
2013-01-18,119.81227111816406,119.94151268701661,119.08529653723423,119.52148375082301,169906000
2013-01-22,120.45846557617188,120.45846557617188,119.52955567402546,119.81227006275573,111797300
2013-01-23,120.65228271484375,120.75729300063172,120.24033919584241,120.45843274126707,104596100
2013-01-24,120.68466186523438,121.27430971599243,120.3615578664128,120.47464118471102,146426400
2013-01-25,121.36310577392578,121.36310577392578,120.65228962967058,121.06424549743285,147211600
2013-01-28,121.21771240234375,121.42772065061244,120.76536703467494,121.39540410463201,113357700
2013-01-29,121.6942367553711,121.84770948553542,120.89456889432135,120.97534790761215,105694400
2013-01-30,121.21771240234375,121.92044321303025,121.10461681656328,121.67811841878115,137447700
2013-01-31,120.91883087158203,121.46810118626394,120.83806416290682,121.07230364076005,108975800
2013-02-01,122.16276550292969,122.30815298140809,121.47618065415745,121.68618889812093,131173000
2013-02-04,120.78961944580078,122.1870206632516,120.70076741651289,121.41966895130334,159073600
2013-02-05,122.0093002319336,122.35662300198976,121.39540908463208,121.4438839055913,113912400
2013-02-06,122.09815979003906,122.17892651298949,121.49235390472546,121.58120592757756,138762800
2013-02-07,121.9366683959961,122.25168710383399,121.04814777124419,122.13860378115264,162490000
2013-02-08,122.61509704589844,122.6877907842541,122.14660574568863,122.14660574568863,103133700
2013-02-11,122.59085083007812,122.69584877538692,122.2839053165237,122.56661958691848,73775000
2013-02-12,122.79278564453125,123.01895212999793,122.46160888897323,122.59892337478163,65392700
2013-02-13,122.8978042602539,123.2693705918156,122.55048150099398,123.04320406830888,82322600
2013-02-14,123.01091766357422,123.15631750725676,122.3889657341084,122.5262802766588,80834300
2013-02-15,122.86548614501953,123.25319838073696,122.41315314915757,123.12395686044789,215226500
2013-02-19,123.78630828857422,123.8105395325698,122.90587355633575,123.07549226430487,95105400
2013-02-20,122.24353790283203,123.73786390195963,122.17891713434071,123.69747438100862,160574800
2013-02-21,121.50039672851562,122.30813770848859,121.11268450917038,121.9365837597846,183257000
2013-02-22,122.68780517578125,122.68780517578125,121.55697247376425,122.0900722760568,106356600
2013-02-25,120.35343933105469,123.47132086981831,120.35343933105469,123.2855438440413,245824800
2013-02-26,121.17732238769531,121.32270986856058,120.13532947422374,120.93499759443559,186596200
2013-02-27,122.7040023803711,123.04325229860983,120.96735092788815,121.07236125680346,150781900
2013-02-28,122.46161651611328,123.47936576410065,122.30007077716843,122.69585598881082,126866000
2013-03-01,122.86548614501953,123.05126312721646,121.49232888611007,122.04158685961396,170634800
2013-03-04,123.5197525024414,123.5197525024414,122.38892003010754,122.58276998242218,99010200
2013-03-05,124.62642669677734,124.95760365941109,124.10139966833398,124.11755794887038,121431900
2013-03-06,124.79601287841797,125.1352626965449,124.52138383400363,125.07064192283228,94469900
2013-03-07,125.02218627929688,125.1837320598604,124.81217799707956,124.95756550204085,86101400
2013-03-08,125.55532836914062,125.724947165351,124.92529104719023,125.5714866485936,123477800
2013-03-11,126.03184509277344,126.03991806686291,125.30488301987998,125.45835580363892,83746800
2013-03-12,125.74913787841797,126.08840001176706,125.36951087234061,125.94300019388146,105755800
2013-03-13,125.92684173583984,126.10454577680066,125.38565663842347,125.81375846660585,92550900
2013-03-14,126.5972671508789,126.65381494752432,125.93492581610808,126.25801734646187,126329900
2013-03-15,126.43016052246094,126.60053370517228,126.00826343674518,126.44639066651955,138601100
2013-03-18,125.732421875,126.27601413007999,125.10769127379977,125.22127753038404,126704300
2013-03-19,125.44032287597656,126.17051836472717,124.61275891007998,126.00014519467214,167567300
2013-03-20,126.31655883789062,126.52750116498468,125.96767887311348,126.17863358017861,113759300
2013-03-21,125.23745727539062,126.27596331193436,125.02651499233184,125.56198576932236,128605000
2013-03-22,126.24354553222656,126.24354553222656,125.53767670057601,125.63504517595935,111163600
2013-03-25,125.71615600585938,126.78712244644467,125.22936320738694,126.576167758467,151322300
2013-03-26,126.72228240966797,126.75473032836055,126.09755165004043,126.23547696944297,86856600
2013-03-27,126.72228240966797,126.76285159301615,125.75679279387359,125.96773521531689,99950600
2013-03-28,127.11165618896484,127.25770270047188,126.36523063006908,126.64108113184069,102932800
2013-04-01,126.60868072509766,127.30642850190017,126.30036982512267,127.04679566403175,99194100
2013-04-02,127.23335266113281,127.54977229869971,126.86824260396617,127.06296714245708,101504300
2013-04-03,125.94329071044922,127.40369342813744,125.61065339750415,127.30633737361364,154167400
2013-04-04,126.45446014404297,126.70597158870122,125.8297297821711,126.10558024534667,131885000
2013-04-05,125.88655090332031,126.04070630063475,124.75879745661622,124.90483159303777,159666000
2013-04-08,126.73845672607422,126.74656560718095,125.55390394601977,125.97580098302191,86571200
2013-04-09,127.17655181884766,127.63901794966506,126.55182143124088,126.97371840286864,101922200
2013-04-10,128.73434448242188,128.89660878145483,127.48489576189849,127.51734366971608,135711100
2013-04-11,129.15623474121094,129.57813180038787,128.62886032224682,128.75867670660463,110142500
2013-04-12,128.83981323242188,129.03452542625226,128.12583550845278,128.74244475553505,116359900
2013-04-15,125.85406494140625,128.29618701748709,125.83784718287116,128.19070968716727,217259000
2013-04-16,127.71206665039062,127.77697484518198,126.49506585299022,126.80336430328383,147507800
2013-04-17,125.84600067138672,126.82772012936184,125.17259205442365,126.80336872299054,226834800
2013-04-18,125.05896759033203,126.08936478624601,124.58028371080145,126.05690450765165,167583200
2013-04-19,126.14616394042969,126.20296324349505,125.042749580597,125.35106035730574,149687600
2013-04-22,126.70599365234375,127.00618318630944,125.55390118202122,126.38957397655074,106553500
2013-04-23,128.01222229003906,128.1339173855357,126.70597461850932,127.33881387502991,166141300
2013-04-24,128.09336853027344,128.4341271987108,127.81750566346908,128.05279936927545,96781200
2013-04-25,128.61260986328125,129.2211100827972,128.27185122594858,128.46656337301374,131060600
2013-04-26,128.38539123535156,128.6774717308047,127.97160331181384,128.4584082642238,95918800
2013-04-29,129.24546813964844,129.52942752260324,128.53149048198748,128.7343239183711,88572800
2013-04-30,129.5537567138672,129.5862169940089,128.68563610960396,129.22111931221653,116010700
2013-05-01,128.4178924560547,129.33470346587896,128.27185833765932,129.26979528660235,138874200
2013-05-02,129.6105499267578,129.72413614198,128.62072188840634,128.74241698329834,96407600
2013-05-03,130.92494201660156,131.33873021151265,129.63492414064038,130.73833869378277,144202300
2013-05-06,131.25750732421875,131.44411052683827,130.9654268253531,131.02222610178237,66882100
2013-05-07,131.92288208007812,131.96343886648478,131.16833520135447,131.54155420007277,90359200
2013-05-08,132.52325439453125,132.56382355883377,131.70381174749204,131.77682881525408,97419200
2013-05-09,132.1500244140625,132.81531154702785,131.8173746575955,132.46644403168585,106738600
2013-05-10,132.5800323486328,132.6936185624044,131.8498246486994,132.23927370731806,103203000
2013-05-13,132.6855010986328,132.9045646528765,132.10135225393154,132.4096506258632,81843200
2013-05-14,134.05665588378906,134.15402434042997,132.79097736717878,132.79097736717878,119000900
2013-05-15,134.7787628173828,135.04650444888026,133.79705588186317,133.83762504663022,120718500
2013-05-16,134.1459197998047,134.97348369456478,133.94308636147912,134.502908632053,109913600
2013-05-17,135.44403076171875,135.52515669229845,134.4623116759506,134.64080605518117,129801000
2013-05-20,135.4359130859375,135.96328735851452,135.1762927692584,135.31421799686422,85071200
2013-05-21,135.63063049316406,136.1417746003936,135.08703849054,135.55761344355062,95804200
2013-05-22,134.62461853027344,137.1722186802436,134.00800926682456,135.76860221927814,244031800
2013-05-23,134.23516845703125,134.6083874347665,133.0100589331083,133.1885533511594,211064400
2013-05-24,134.12156677246094,134.17836607164693,133.04249150765082,133.44004946204487,151573900
2013-05-28,134.92481994628906,136.1255905620138,134.52726190825777,135.5251990641655,143679800
2013-05-29,134.0485382080078,134.5191131809918,133.33456067934682,134.21080245180306,160363400
2013-05-30,134.5435028076172,135.1601121179664,134.04858863089845,134.1540660000268,107793800
2013-05-31,132.6124725341797,134.93288709196082,132.35285222350214,134.17023153814935,176850100
2013-06-03,133.34271240234375,133.43195961381605,131.9715563260747,132.9208153681138,168390700
2013-06-04,132.7017364501953,133.95119726646894,132.02832800141897,133.41571405949452,157631500
2013-06-05,130.84376525878906,132.58812744175373,130.73017905682812,132.3203858842813,211737800
2013-06-06,132.0283203125,132.0364415721134,130.01621634343596,130.7869808286045,200225500
2013-06-07,133.70779418945312,133.82948929060254,132.36097729687484,132.93702966224444,188337800
2013-06-10,133.70779418945312,134.19458697402035,133.3589142662088,134.12156991333072,105667100
2013-06-11,132.3285675048828,133.49687795227902,132.03648679804047,132.49083181313452,159505400
2013-06-12,131.2332305908203,133.37515113895856,131.1115354835279,133.2372258907037,177361500
2013-06-13,133.2291259765625,133.46440732648574,130.86814169643282,131.16022235356198,163587800
2013-06-14,132.39346313476562,133.60235513246144,132.17441188992717,133.08310191881506,141197500
2013-06-17,133.4156951904297,134.04853438918036,132.42586723751856,133.2939877260743,136295600
2013-06-18,134.47044372558594,134.67327713826361,133.48061568132132,133.48872456103956,114695600
2013-06-19,132.6124725341797,134.59212847046447,132.55568562058102,134.35684717703893,206149500
2013-06-20,129.3265838623047,132.6287178879659,128.9858252017153,131.32247016572188,321255900
2013-06-21,129.74179077148438,130.30456293820504,128.4367826143381,130.20669168233712,271956800
2013-06-24,128.10232543945312,129.2197300178337,127.01754045253578,128.38779975802763,222329000
2013-06-25,129.3339385986328,130.5818465196621,128.3959603769891,129.26052273320795,162262200
2013-06-26,130.61444091796875,130.90806698659878,129.8885337546159,130.39421825512773,134848000
2013-06-27,131.3811492919922,131.98471752559732,131.27511383927725,131.39746531059657,129483700
2013-06-28,130.84278869628906,131.64209910250548,130.38603989273682,131.01407572035689,160402900
2013-07-01,131.60946655273438,132.5229640698214,131.38109217346263,131.52789894065006,131954800
2013-07-02,131.4871826171875,132.3762127118681,130.90808219812118,131.41376675739355,154863700
2013-07-03,131.5442657470703,131.94392728785755,130.67970348520103,130.89176193484678,75216400
2013-07-05,132.96343994140625,133.0123755417598,131.56056131906323,132.51484286237684,122416900
2013-07-08,133.72198486328125,134.0808625754175,133.01239367049578,133.6485814527465,108092500
2013-07-09,134.68443298339844,134.84755582465024,133.98299356508815,134.56208151835332,119298000
2013-07-10,134.73338317871094,135.1901321618579,134.276634195564,134.55394430026374,121410100
2013-07-11,136.56857299804688,136.70722808050405,134.7252482001924,136.2994146219315,135592200
2013-07-12,136.6256866455078,136.9682485230301,136.31575682040562,136.52781537921044,104212700
2013-07-15,137.1476287841797,137.3433836784849,136.76428322792123,137.00082194755788,69450600
2013-07-16,136.63380432128906,137.31892784286728,136.2667747522634,137.2373601850939,88702100
2013-07-17,136.98452758789062,137.4168088247073,136.8050886844409,137.1558147031756,92873900
2013-07-18,137.7349090576172,138.06116728120256,137.18844053427523,137.27815999007638,103620100
2013-07-19,137.97959899902344,138.0285346209735,137.27815937828927,137.44944650059307,103831700
2013-07-22,138.24871826171875,138.4444731396285,137.84905671970617,138.17531484955575,79428600
2013-07-23,137.9551239013672,138.51790841502418,137.88172047231922,138.4934406053415,80829700
2013-07-24,137.44943237304688,138.54236930252407,137.17210980136977,138.48526945246553,112914000
2013-07-25,137.7838134765625,137.9061649497532,136.976351002693,137.20472548474456,111088600
2013-07-26,137.93064880371094,137.9714326328531,136.63380517714097,137.20474144869908,107814600
2013-07-29,137.50653076171875,137.8898763855192,137.11503334960622,137.57993419296267,79695000
2013-07-30,137.50653076171875,138.06931529221208,137.18028499253805,137.92250842972425,85209600
2013-07-31,137.6044158935547,138.53423003550796,137.4249769849779,137.79200659052918,142388700
2013-08-01,139.1949005126953,139.31723957897114,138.57501605561828,138.64843194086356,110438400
2013-08-02,139.43141174316406,139.4477277653923,138.69735253411335,138.8849432305635,91116700
2013-08-05,139.22752380371094,139.4395947848471,138.94206182634474,139.12150075862297,54072700
2013-08-06,138.43630981445312,139.26010070792688,138.12638014591045,138.95831038015547,87495000
2013-08-07,137.98770141601562,138.19160806483617,137.47386512391026,137.99586564707192,84854700
2013-08-08,138.4934539794922,138.803383747228,137.78385009373568,138.64026085176508,102181300
2013-08-09,138.0937957763672,138.73814803103113,137.61257886674392,138.3140185357885,91757700
2013-08-12,137.93064880371094,138.0937716748022,137.33524472376303,137.40049636129498,68593300
2013-08-13,138.33853149414062,138.57505790887095,137.35978133188667,138.17540854134555,80806000
2013-08-14,137.6288604736328,138.49342282603834,137.59622843459314,138.2732001216879,79829200
2013-08-15,135.7039794921875,136.56037760339345,135.4674407707206,136.54407402951566,152931800
2013-08-16,135.25540161132812,135.907905578409,134.98624325820182,135.44299230151503,130868200
2013-08-19,134.39085388183594,135.56535866228438,134.38268964735988,135.10044533440714,96437600
2013-08-20,135.0514678955078,135.55715245728027,134.46421568710568,134.61102251646844,89294400
2013-08-21,134.2195281982422,135.41850044678856,133.91775030081072,134.67627716045493,159530500
2013-08-22,135.44296264648438,135.6387175273918,134.48868093732682,134.49683272364473,101471400
2013-08-23,135.89967346191406,136.07096049033635,135.20639845513764,135.8425860827545,90888900
2013-08-26,135.39402770996094,136.45434487389304,135.30430827811725,136.0383673055835,89702100
2013-08-27,133.21633911132812,135.39406137614975,133.11846786879002,134.05643379772258,158619400
2013-08-28,133.6893768310547,134.16244181563255,132.98793736364283,133.15921200303038,108113000
2013-08-29,133.9014892578125,134.61108079790955,133.27345295417987,133.3958044770979,119200500
2013-08-30,133.47727966308594,134.19503500820585,133.08578240459937,134.17871899250582,134928900
2013-09-03,134.0808563232422,135.05145396885874,133.51807197776878,134.76597968056885,142375100
2013-09-04,135.19015502929688,135.41852955949994,133.86884346948221,134.11352157650086,97389400
2013-09-05,135.36143493652344,135.72030028952034,135.17383180383484,135.27171548690475,63090500
2013-09-06,135.42660522460938,136.1932960502535,134.15423000140058,135.80995063743143,159756500
2013-09-09,136.7235565185547,136.80511175038725,135.7611101972809,135.7611101972809,87559300
2013-09-10,137.7349090576172,137.75937686870125,137.23737615644336,137.54731835747978,105847200
2013-09-11,138.1671142578125,138.1671142578125,137.31071645033043,137.54724264243643,94545900
2013-09-12,137.8000946044922,138.29762726701713,137.61250399433536,138.11818844148533,83209000
2013-09-13,138.1100616455078,138.2160970921817,137.62884491063764,137.94693880518443,72727800
2013-09-16,138.90939331054688,139.66793267885794,138.68917059774986,139.60268104375228,106299200
2013-09-17,139.5292510986328,139.56187068724668,139.03171836531882,139.03171836531882,82523300
2013-09-18,141.14422607421875,141.5275716817322,139.12962679915114,139.48034036384595,203460600
2013-09-19,140.90773010253906,141.59286630948228,140.7690749921586,141.52761464951237,146616900
2013-09-20,139.92251586914062,141.2420761686981,139.80777203901127,141.2420761686981,132867100
2013-09-23,139.27503967285156,139.8651544430514,138.8324598482722,139.73402755445002,104616500
2013-09-24,138.94723510742188,139.76683775065854,138.68496876478093,139.25048408345341,106333100
2013-09-25,138.54559326171875,139.3160215691291,138.42265789612816,139.0373597363631,117306500
2013-09-26,139.078369140625,139.47177489240846,138.55382396953257,138.7751201763485,77146900
2013-09-27,138.4390869140625,138.62759202225217,138.07845974629515,138.3817087254886,99141800
2013-09-30,137.70140075683594,138.1357890473827,136.99654216169847,137.2670124662892,143937000
2013-10-01,138.7914581298828,138.9225975065837,137.66860691896233,137.80793781690477,127160000
2013-10-02,138.66033935546875,138.79147875165447,137.55388352877242,137.98008031330536,113350000
2013-10-03,137.38172912597656,138.46361013028837,136.74244035293347,138.3406622855412,176698000
2013-10-04,138.42259216308594,138.56192301330458,137.30793285520164,137.48824630986934,96878000
2013-10-07,137.22607421875,138.06207247544953,137.0785517355267,137.2178826939525,96295000
2013-10-08,135.6277618408203,137.38170996175586,135.52941358365234,137.20139648619025,178015000
2013-10-09,135.7261505126953,136.21790440578812,134.84917001883096,135.8900684770596,168973000
2013-10-10,138.65213012695312,138.72589133808523,137.06209954313863,137.11127368389336,195955000
2013-10-11,139.54551696777344,139.59470362286896,138.32431724827944,138.43906109788577,105040000
2013-10-14,140.102783203125,140.21752699542841,138.57832281615916,138.684875089775,112106000
2013-10-15,139.08656311035156,140.27498441664665,138.8980580081197,139.75043923633015,155485000
2013-10-16,141.02903747558594,141.10279871443524,139.8569991539108,139.9225688682694,161676000
2013-10-17,141.9715118408203,142.05347707352652,140.43065551014206,140.4552425787262,129389000
2013-10-18,142.93043518066406,143.02878344822062,142.20918120221506,142.49604699077213,138316000
2013-10-21,142.93865966796875,143.22552552268792,142.61901521855,142.97964229094873,104104000
2013-10-22,143.7664337158203,144.19261788152514,142.96321450616728,143.35663259070103,126663000
2013-10-23,143.07806396484375,143.3403303524527,142.57810576650112,143.27476062901397,105484000
2013-10-24,143.55335998535156,143.73367351965564,143.0288149326871,143.36485492899385,70350000
2013-10-25,144.2090301513672,144.2500127698592,143.56974132253737,143.84840311846025,93625000
2013-10-28,144.43849182128906,144.63520085097682,144.00410365693185,144.15983007550085,84979000
2013-10-29,145.20895385742188,145.26633202763819,144.5614734723719,144.76637406976164,87401000
2013-10-30,144.48776245117188,145.48767880082528,143.97142122586558,145.38113894812628,140002000
2013-10-31,144.07794189453125,144.97950979668133,143.8648497113611,144.3729993437673,133795000
2013-11-01,144.422119140625,144.74995504081534,143.61070840436764,144.2663927108863,142805000
2013-11-04,144.93026733398438,144.98763298827913,144.2336004191939,144.815523519257,85677000
2013-11-05,144.4712677001953,144.8646732120092,143.8975487233551,144.36471542373366,85825000
2013-11-06,145.20895385742188,145.47942414671311,144.69260035003495,145.09421002312922,87348000
2013-11-07,143.373046875,145.59417495987321,143.23371596283314,145.47943112008048,157000000
2013-11-08,145.30726623535156,145.32366178081043,143.3074474041602,143.32383044348217,136713000
2013-11-11,145.33187866210938,145.50398813317256,144.99583873423055,145.16794820529375,62614000
2013-11-12,145.0368194580078,145.36465535509,144.55324462652553,145.02042391131235,83990000
2013-11-13,146.20071411132812,146.24168423594315,144.32381717543797,144.32381717543797,103844000
2013-11-14,146.93014526367188,147.053080637543,146.0941472029228,146.3318264277876,103435000
2013-11-15,147.56942749023438,147.62679316004414,146.97931271028133,147.16781777700095,102818000
2013-11-18,147.05303955078125,147.93821151376085,146.7252036412947,147.81527617423797,104796000
2013-11-19,146.73341369628906,147.42187669685592,146.4793389584232,146.97929691253148,93891000
2013-11-20,146.27450561523438,147.47111864169995,145.87289576051887,147.02853865389042,124909000
2013-11-21,147.4547119140625,147.56945578182166,146.594126652797,146.68428344218944,92841000
2013-11-22,148.1923065185547,148.20870206811634,147.33992553344964,147.5120350323568,81296000
2013-11-25,148.04478454589844,148.48736433630276,147.83167991936224,148.45458574321876,79486000
2013-11-26,148.08578491210938,148.52837729906778,147.8645012247728,148.1185760180321,86994000
2013-11-27,148.4464111328125,148.54477194383668,148.06119693050272,148.2415104935474,58800000
2013-11-29,148.34805297851562,148.96275485549842,148.1841349792152,148.61033178230963,55870900
2013-12-02,147.96282958984375,148.70046679384228,147.7333419038824,148.42180496176647,99726000
2013-12-03,147.32354736328125,147.84809245587286,146.8481764190355,147.47927383713744,116563000
2013-12-04,147.30712890625,147.92183067727308,146.17608615174245,146.79078792276553,123033000
2013-12-05,146.65965270996094,147.31533711890762,146.5203218053075,147.04486683123685,106934000
2013-12-06,148.29884338378906,148.43817427519943,147.65135055802125,148.07754725924852,127728000
2013-12-09,148.67588806152344,148.89718423759413,148.47919146603095,148.73326623930316,70124000
2013-12-10,148.14317321777344,148.64313131504736,148.053016429539,148.33167831821143,80976000
2013-12-11,146.47938537597656,148.22514300775336,146.29907179400226,148.20055592895176,130591000
2013-12-12,145.99575805664062,146.594064218987,145.69249670903633,146.41375071699687,115565000
2013-12-13,145.9793701171875,146.43015389565585,145.70070832909394,146.2990145226216,107808000
2013-12-16,146.88912963867188,147.37269200878944,146.62685089181142,146.66783350927574,96195000
2013-12-17,146.4219970703125,147.0449030399608,146.0941610381819,147.02031596285815,89886000
2013-12-18,148.92172241210938,148.94630947847253,145.33187315557615,146.6432292174486,234906000
2013-12-19,148.7496337890625,148.92174327771906,148.1103449617739,148.49554655748022,136531200
2013-12-20,149.61488342285156,149.96923233156906,148.79907996670767,148.8979621858679,197087000
2013-12-23,150.41421508789062,150.5048613135843,150.03515819792497,150.3482894170192,85598000
2013-12-24,150.7438507080078,150.8097763875559,150.41423488430513,150.4224708789845,45368800
2013-12-26,151.51022338867188,151.59263363034262,151.0652407761473,151.08171276525147,63365000
2013-12-27,151.50196838378906,151.77389448429903,151.34539648868363,151.7079813880781,61814000
2013-12-30,151.477294921875,151.6421028617361,151.2795178496178,151.5184874763104,56857000
2013-12-31,152.19418334960938,152.19418334960938,151.56789571038686,151.68327507469593,86119900
2014-01-02,150.73561096191406,151.68327843604027,150.3730260204423,151.60910418962115,119636900
2014-01-03,150.7108917236328,151.2959742614085,150.4966426990866,150.99106642666345,81390600
2014-01-06,150.27410888671875,151.26296867757378,150.04337535465373,151.20529158157476,108028200
2014-01-07,151.19708251953125,151.45253667005977,150.76033589300746,150.87570268918284,86144200
2014-01-08,151.23001098632812,151.4854650681745,150.710854256102,151.17232131673217,96582300
2014-01-09,151.32891845703125,151.73270848951316,150.6367177505221,151.71622392772872,90683400
2014-01-10,151.74093627929688,151.80686194883384,150.80975348638663,151.5843643859011,102026400
2014-01-13,149.7220001220703,151.77388142079656,149.43357691127648,151.35361945487264,149892000
2014-01-14,151.35365295410156,151.43606319657826,149.93628228695823,150.2164569929188,105016100
2014-01-15,152.1694793701172,152.4002129757974,151.3866323098424,151.70801215875684,98525800
2014-01-16,151.97164916992188,152.1694261516382,151.48546156899093,151.8562824074292,72290600
2014-01-17,151.32891845703125,151.99639860788199,151.06522833866245,151.70798793385472,107848700
2014-01-21,151.77389526367188,152.26009551255802,150.84272502984808,152.2024058355236,88621200
2014-01-22,151.87283325195312,152.09533088174024,151.55145337516709,152.02940519239445,61270900
2014-01-23,150.6284942626953,151.13116660150737,149.82917520658947,151.10644604173288,132496900
2014-01-24,147.4147491455078,149.6973780590861,147.3653080080512,149.64793692162948,208677100
2014-01-27,146.68951416015625,147.933840915574,145.95610827228992,147.55477140571568,180843100
2014-01-28,147.5630340576172,147.752562543616,146.78017440537243,146.79665897016673,110463200
2014-01-29,146.1456298828125,147.1344897859576,145.75832442985833,146.3351583255233,216597300
2014-01-30,147.69483947753906,148.1727911562554,146.89550801517296,147.36522370037272,118938100
2014-01-31,146.82962036132812,147.74431883993523,145.79131907779,145.86548076074862,194677900
2014-02-03,143.52513122558594,146.9861470117766,143.24495657136887,146.6565312508195,254837100
2014-02-04,144.53053283691406,144.9013538582423,143.47574689560517,144.16794781195657,165012400
2014-02-05,144.34922790527344,144.67060777264652,143.14611868855948,144.02784803790033,164230500
2014-02-06,146.25277709960938,146.25277709960938,144.39042370310582,144.6870829902871,132877600
2014-02-07,148.065673828125,148.2222457374225,146.45877476382432,146.93672648598195,170787200
2014-02-10,148.33766174316406,148.38711544727408,147.67842991019185,148.08220752178116,92218800
2014-02-11,149.9609832763672,150.3400527386422,148.362320343616,148.4612151364907,117814100
2014-02-12,150.0351104736328,150.6613852866471,149.738451336093,150.18343375538672,94717700
2014-02-13,150.809814453125,150.96638640981695,149.0133863846489,149.0216223814071,100542200
2014-02-14,151.6420440673828,151.92221871392192,150.52956890007738,150.66965622334695,96498400
2014-02-18,151.82339477539062,152.02940784292312,151.33719437974375,151.77394107698944,80460900
2014-02-19,150.8180389404297,152.4084536696163,150.69442356455104,151.42782952822446,126524300
2014-02-20,151.70799255371094,152.05409291750507,150.47191443700186,151.02402782024748,104998100
2014-02-21,151.53492736816406,152.35897939856878,151.4607657031963,151.99639449334492,118116400
